session_duration,login_time_pattern,avg_tx_amount,geo_distance_delta,user_id,tx_id,timestamp,tx_amount,currency,tx_type,merchant_id,tx_location,device_id,ip_address,is_vpn,avg_tx_amount_user,std_tx_amount_user,avg_tx_hour_user,device_change_freq,location_change_freq,txs_last_24h,txs_last_7d,has_recent_password_reset,is_new_device,tx_hour,risk_flag_manual,anomaly_score_baseline,country_mismatch,is_weekend,ip_risk_score
153,07:14,243.5493313973004,11.671832431684404,user_26,1264,2023-07-16 21:28:50,283.0805672978,EUR,withdrawal,merchant_18,loc_9,dev_11,192.168.1.88,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,1,5,0,0,21,0,0.04380033203368541,0,1,0.005258404826638652
170,13:39,243.5493313973004,4.566547004600002,user_26,1265,2023-11-10 20:14:55,261.5803092038609,USD,transfer,merchant_53,loc_24,dev_8,192.168.1.21,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,3,0,0,0,20,0,0.04456061301363515,0,0,0.005258404826638652
87,18:26,243.5493313973004,21.921266467782267,user_26,1266,2023-12-18 05:40:26,157.178655047331,USD,purchase,merchant_65,loc_16,dev_10,192.168.1.96,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,2,3,0,0,5,0,0.1922380560691212,0,0,0.005258404826638652
65,15:20,243.5493313973004,0.0,user_26,1267,2023-11-07 22:32:43,243.22610291700582,PLN,withdrawal,merchant_55,loc_10,dev_14,192.168.1.119,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,4,13,0,0,22,0,0.08940416035628268,0,0,0.005258404826638652
49,19:24,243.5493313973004,6.731214925779543,user_26,1268,2023-08-20 12:24:47,264.86948782603986,PLN,purchase,merchant_59,loc_37,dev_14,192.168.1.179,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,1,11,0,0,12,0,0.035172166773043516,0,1,0.005258404826638652
92,01:09,243.5493313973004,0.2586224153281922,user_26,1269,2023-01-09 16:51:41,275.2665364566781,USD,purchase,merchant_75,loc_15,dev_6,192.168.1.178,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,2,7,0,0,16,0,0.07941386964790938,0,0,0.005258404826638652
146,04:48,243.5493313973004,9.290609873124165,user_26,1270,2023-11-26 22:42:34,241.74479610885624,USD,purchase,merchant_55,loc_34,dev_20,192.168.1.84,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,0,4,0,0,22,0,0.03650493859032964,0,1,0.005258404826638652
31,12:24,243.5493313973004,7.228009242672243,user_26,1271,2023-03-16 04:32:49,255.7316333704782,USD,transfer,merchant_33,loc_41,dev_1,192.168.1.25,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,4,15,0,0,4,0,0.1694648095156033,0,0,0.005258404826638652
176,11:00,243.5493313973004,0.0,user_26,1272,2023-01-25 07:53:55,219.73482701391865,EUR,withdrawal,merchant_52,loc_20,dev_10,192.168.1.222,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,1,15,0,0,7,0,0.13026405817272088,0,0,0.005258404826638652
63,18:26,243.5493313973004,5.567185680699744,user_26,1273,2023-11-12 22:37:36,174.10076780498085,USD,withdrawal,merchant_69,loc_41,dev_16,192.168.1.41,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,2,4,0,0,22,0,0.13265397388383265,0,1,0.005258404826638652
141,17:43,243.5493313973004,4.7940397462327144,user_26,1274,2023-08-12 03:51:03,206.70610077303988,PLN,withdrawal,merchant_60,loc_16,dev_16,192.168.1.8,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,5,5,0,0,3,0,0.019534384279191255,0,1,0.005258404826638652
213,09:22,243.5493313973004,5.413671409656509,user_26,1275,2023-04-27 08:57:17,263.61602612455897,EUR,withdrawal,merchant_99,loc_34,dev_9,192.168.1.165,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,1,2,0,0,8,0,0.10695405480290132,0,0,0.005258404826638652
49,11:03,243.5493313973004,4.3520889630793445,user_26,1276,2023-12-09 15:21:26,239.8982217256509,EUR,purchase,merchant_65,loc_7,dev_7,192.168.1.16,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,-1,10,0,0,15,0,0.1864833256159858,0,1,0.005258404826638652
85,09:44,243.5493313973004,21.06631768166634,user_26,1277,2023-11-11 15:36:45,227.85523917753713,USD,withdrawal,merchant_53,loc_47,dev_6,192.168.1.208,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,4,4,0,0,15,0,0.07136039716490948,0,1,0.005258404826638652
207,09:34,243.5493313973004,14.045002018064617,user_26,1278,2023-10-17 20:57:19,290.5332989586397,PLN,withdrawal,merchant_40,loc_40,dev_5,192.168.1.8,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,0,13,0,0,20,0,0.19655319597914334,0,0,0.005258404826638652
182,15:01,243.5493313973004,3.8401511699113,user_26,1279,2023-09-06 17:15:40,187.01887827337617,USD,withdrawal,merchant_4,loc_50,dev_4,192.168.1.128,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,3,10,0,0,17,0,0.1179805575195978,0,0,0.005258404826638652
197,10:19,243.5493313973004,4.627066501439979,user_26,1280,2023-12-23 22:36:43,296.9866469300276,USD,purchase,merchant_10,loc_19,dev_16,192.168.1.28,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,0,5,0,0,22,0,0.15013930011100368,0,1,0.005258404826638652
51,07:38,243.5493313973004,9.218956755105717,user_26,1281,2023-08-14 09:39:10,207.4877235195971,USD,withdrawal,merchant_17,loc_41,dev_11,192.168.1.2,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,-2,12,0,0,9,0,0.09343695536626398,0,0,0.005258404826638652
119,10:15,243.5493313973004,2.523168233402852,user_26,1282,2023-12-28 03:14:28,277.77850145972303,USD,purchase,merchant_15,loc_35,dev_13,192.168.1.155,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,1,6,0,0,3,0,0.039639023969466086,0,0,0.005258404826638652
149,17:08,243.5493313973004,7.421966952183762,user_26,1283,2023-02-02 22:40:11,234.24274248325895,PLN,transfer,merchant_95,loc_39,dev_18,192.168.1.161,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,0,10,0,0,22,0,0.028257025201186604,0,0,0.005258404826638652
236,03:04,243.5493313973004,6.777741606814264,user_26,1284,2023-04-05 22:10:46,194.80139487027148,EUR,transfer,merchant_2,loc_37,dev_9,192.168.1.92,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,0,5,0,0,22,0,0.10681841841894767,0,0,0.005258404826638652
170,20:36,243.5493313973004,16.12616599510066,user_26,1285,2023-09-30 02:21:23,202.33682495787326,USD,withdrawal,merchant_62,loc_39,dev_3,192.168.1.190,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,-3,2,0,0,2,0,0.1140892674527254,0,1,0.005258404826638652
120,08:52,243.5493313973004,16.601283288019957,user_26,1286,2023-06-19 11:21:15,251.19809707456878,PLN,transfer,merchant_11,loc_31,dev_19,192.168.1.201,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,0,5,0,0,11,0,0.19135200427812551,0,0,0.005258404826638652
149,12:52,243.5493313973004,2.5176048504897777,user_26,1287,2023-10-05 22:50:54,293.7476872344772,USD,withdrawal,merchant_75,loc_13,dev_9,192.168.1.247,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,2,3,0,0,22,0,0.19521680548625922,0,0,0.005258404826638652
40,15:42,243.5493313973004,6.611413546335227,user_26,1288,2023-09-10 09:23:13,269.1046558871796,EUR,transfer,merchant_88,loc_14,dev_1,192.168.1.173,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,2,6,0,0,9,0,0.006047115225796507,0,1,0.005258404826638652
202,16:08,243.5493313973004,2.056314812589485,user_26,1289,2023-06-18 03:46:15,193.2054620142153,EUR,transfer,merchant_96,loc_18,dev_8,192.168.1.93,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,3,15,0,0,3,0,0.0644031446987096,0,1,0.005258404826638652
129,05:39,243.5493313973004,0.0,user_26,1290,2023-03-26 14:47:27,274.15774939674884,EUR,transfer,merchant_93,loc_6,dev_7,192.168.1.3,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,4,4,0,0,14,0,0.10746544578341066,0,1,0.005258404826638652
60,19:27,243.5493313973004,0.0,user_26,1291,2023-11-15 20:11:36,257.53251101263436,USD,transfer,merchant_4,loc_17,dev_19,192.168.1.250,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,2,7,0,0,20,0,0.04478415214314218,0,0,0.005258404826638652
35,03:26,243.5493313973004,3.8071987268087133,user_26,1292,2023-12-03 19:15:51,282.0518010898598,USD,purchase,merchant_11,loc_29,dev_1,192.168.1.247,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,3,1,0,0,19,0,0.10555246127527909,0,1,0.005258404826638652
116,16:01,243.5493313973004,3.8881908690775333,user_26,1293,2023-10-20 06:35:40,225.98030476229434,EUR,purchase,merchant_74,loc_22,dev_3,192.168.1.123,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,3,6,0,0,6,0,0.037066132511707255,0,0,0.005258404826638652
121,06:09,243.5493313973004,0.0,user_26,1294,2023-01-13 20:12:39,200.62929534174526,EUR,purchase,merchant_37,loc_40,dev_14,192.168.1.119,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,-1,4,0,0,20,0,0.08571924467868214,0,0,0.005258404826638652
85,00:55,243.5493313973004,6.447243922601344,user_26,1295,2023-02-04 01:10:58,259.0574494923999,EUR,transfer,merchant_70,loc_16,dev_18,192.168.1.85,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,5,5,0,0,1,0,0.11624327242344856,0,1,0.005258404826638652
83,17:56,243.5493313973004,14.500211003380521,user_26,1296,2023-04-26 23:48:58,232.92009578949305,EUR,transfer,merchant_22,loc_47,dev_11,192.168.1.236,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,-1,14,0,0,23,0,0.05161150176252238,0,0,0.005258404826638652
117,16:45,243.5493313973004,10.333345674401128,user_26,1297,2023-03-02 08:18:58,244.67279676235074,USD,transfer,merchant_23,loc_21,dev_1,192.168.1.98,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,2,3,0,0,8,0,0.1253836619388272,0,0,0.005258404826638652
210,06:25,243.5493313973004,0.0,user_26,1298,2023-12-29 02:50:17,209.97616823034062,EUR,withdrawal,merchant_43,loc_36,dev_13,192.168.1.176,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,0,8,0,0,2,0,0.04438386311607528,0,0,0.005258404826638652
70,06:11,243.5493313973004,6.603481239858131,user_26,1299,2023-09-16 23:31:19,173.9764006261075,EUR,purchase,merchant_12,loc_12,dev_9,192.168.1.33,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,1,14,0,0,23,0,0.11883579201571037,0,1,0.005258404826638652
63,07:39,243.5493313973004,29.625849911632905,user_26,1300,2023-02-20 09:10:42,226.084227948026,EUR,withdrawal,merchant_13,loc_38,dev_14,192.168.1.187,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,5,1,0,0,9,0,0.0647453807657169,0,0,0.005258404826638652
96,08:00,243.5493313973004,1.6308075380627676,user_26,1301,2023-04-28 07:22:13,200.65083615278493,EUR,transfer,merchant_26,loc_31,dev_13,192.168.1.99,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,1,5,0,0,7,0,0.1728065357479773,0,0,0.005258404826638652
155,11:22,243.5493313973004,0.2761397819733755,user_26,1302,2023-03-23 21:21:57,235.34606387028256,EUR,transfer,merchant_63,loc_49,dev_7,192.168.1.99,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,4,7,0,0,21,0,0.017930931572339583,0,0,0.005258404826638652
264,05:02,243.5493313973004,6.3541598577316964,user_26,1303,2023-03-01 14:51:22,275.19811182415117,EUR,transfer,merchant_3,loc_13,dev_3,192.168.1.254,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,1,1,0,0,14,0,0.04845386254346487,0,0,0.005258404826638652
105,18:18,243.5493313973004,9.76050388747668,user_26,1304,2023-12-13 04:23:37,264.7378264962012,EUR,purchase,merchant_9,loc_33,dev_17,192.168.1.250,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,3,10,0,0,4,0,0.05609132699710189,0,0,0.005258404826638652
72,14:27,243.5493313973004,10.269445442936892,user_26,1305,2023-02-14 06:56:14,288.84380570670646,PLN,purchase,merchant_67,loc_21,dev_14,192.168.1.142,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,1,8,0,0,6,0,0.042406332645821034,0,0,0.005258404826638652
159,14:42,243.5493313973004,19.53383632749516,user_26,1306,2023-10-30 09:53:52,186.80721410498091,USD,transfer,merchant_99,loc_25,dev_13,192.168.1.201,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,2,4,0,0,9,0,0.1624570613668949,0,0,0.005258404826638652
17,21:21,243.5493313973004,0.0,user_26,1307,2023-01-05 03:17:46,270.61299039469577,PLN,transfer,merchant_47,loc_12,dev_6,192.168.1.142,0,243.5493313973004,39.887991086127094,10,0.05675393612051828,0.1194275640505998,3,6,0,0,3,0,0.059405842303260896,0,0,0.005258404826638652
43,12:18,81.61668894283865,17.96133141287175,user_27,1308,2023-12-19 10:23:43,55.55911442139083,USD,withdrawal,merchant_35,loc_33,dev_1,192.168.1.130,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,4,7,0,0,10,0,0.004708395563365797,0,0,0.06210387849390625
166,06:55,81.61668894283865,22.292289661937026,user_27,1309,2023-04-18 09:41:55,93.47897266173793,EUR,purchase,merchant_43,loc_19,dev_8,192.168.1.253,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,0,3,0,0,9,0,0.19522468712821472,0,0,0.06210387849390625
99,09:12,81.61668894283865,8.85719649760882,user_27,1310,2023-05-20 14:36:07,78.96828834384537,PLN,transfer,merchant_31,loc_5,dev_13,192.168.1.79,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,2,16,0,0,14,0,0.07339177669389445,0,1,0.06210387849390625
170,01:03,81.61668894283865,7.68185484222103,user_27,1311,2023-02-27 23:46:52,73.98247596469503,USD,transfer,merchant_1,loc_1,dev_6,192.168.1.113,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,2,16,0,0,23,0,0.09767956635610878,0,0,0.06210387849390625
175,18:49,81.61668894283865,16.62219587606166,user_27,1312,2023-05-20 20:49:31,64.60860700633498,USD,purchase,merchant_33,loc_37,dev_13,192.168.1.244,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,4,10,0,0,20,0,0.055660493358877995,0,1,0.06210387849390625
106,17:53,81.61668894283865,13.491149624005702,user_27,1313,2023-10-19 19:24:42,78.88997446597173,EUR,purchase,merchant_28,loc_47,dev_9,192.168.1.95,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,5,4,0,0,19,0,0.010349622862991171,0,0,0.06210387849390625
94,09:57,81.61668894283865,7.590272388285099,user_27,1314,2023-01-26 16:25:48,85.83144286540347,USD,purchase,merchant_6,loc_20,dev_14,192.168.1.167,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,-1,10,0,0,16,0,0.09038410450945521,0,0,0.06210387849390625
208,18:51,81.61668894283865,21.841861307999544,user_27,1315,2023-05-11 16:52:37,88.0588582803677,USD,withdrawal,merchant_37,loc_27,dev_12,192.168.1.14,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,1,3,0,0,16,0,0.154606728361222,0,0,0.06210387849390625
74,18:12,81.61668894283865,11.231800125975106,user_27,1316,2023-05-06 02:02:50,100.89533537509648,USD,withdrawal,merchant_33,loc_23,dev_2,192.168.1.8,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,4,6,0,0,2,0,0.15817871109717985,0,1,0.06210387849390625
46,15:27,81.61668894283865,17.2420751925441,user_27,1317,2023-11-29 16:58:34,92.35433857020703,USD,transfer,merchant_83,loc_33,dev_14,192.168.1.15,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,1,10,0,0,16,0,0.1832104099152458,0,0,0.06210387849390625
54,08:12,81.61668894283865,10.338852252586998,user_27,1318,2023-05-13 06:36:03,87.6880274279769,USD,transfer,merchant_12,loc_6,dev_1,192.168.1.85,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,4,10,0,0,6,0,0.02419053547622021,0,1,0.06210387849390625
212,06:14,81.61668894283865,15.3245247499515,user_27,1319,2023-02-27 12:33:41,98.31339284870852,USD,withdrawal,merchant_45,loc_4,dev_9,192.168.1.23,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,0,9,0,0,12,0,0.14140776713378772,0,0,0.06210387849390625
206,10:12,81.61668894283865,8.446734747926973,user_27,1320,2023-12-19 07:05:29,43.37496307844441,PLN,transfer,merchant_73,loc_42,dev_11,192.168.1.38,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,0,14,0,0,7,0,0.03685069460686872,0,0,0.06210387849390625
213,00:48,81.61668894283865,17.836223885714986,user_27,1321,2023-10-12 12:15:38,106.75461772897484,PLN,transfer,merchant_98,loc_28,dev_3,192.168.1.115,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,0,9,0,0,12,0,0.0326422312079818,0,0,0.06210387849390625
107,10:42,81.61668894283865,7.759658401267793,user_27,1322,2023-04-14 00:52:35,78.29188051965573,PLN,transfer,merchant_60,loc_40,dev_11,192.168.1.131,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,0,15,0,0,0,0,0.014368211757212257,0,0,0.06210387849390625
97,09:55,81.61668894283865,0.0,user_27,1323,2023-10-25 21:53:34,65.67404376485666,EUR,transfer,merchant_21,loc_18,dev_2,192.168.1.8,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,2,5,0,0,21,0,0.11486765852921613,0,0,0.06210387849390625
195,20:31,81.61668894283865,16.71053882115558,user_27,1324,2023-07-03 02:46:01,108.71831544935156,USD,withdrawal,merchant_92,loc_15,dev_15,192.168.1.63,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,2,6,0,0,2,0,0.18870896479678478,0,0,0.06210387849390625
67,02:02,81.61668894283865,10.118418330187914,user_27,1325,2023-11-15 03:35:51,75.13303725859046,PLN,transfer,merchant_4,loc_12,dev_17,192.168.1.118,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,2,8,0,0,3,0,0.009893270734687421,0,0,0.06210387849390625
165,14:03,81.61668894283865,19.891228629775853,user_27,1326,2023-09-28 18:36:39,89.15540627494237,EUR,transfer,merchant_80,loc_48,dev_17,192.168.1.189,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,-1,12,0,0,18,0,0.10176661827351828,0,0,0.06210387849390625
208,17:11,81.61668894283865,14.229111460089044,user_27,1327,2023-02-07 01:53:08,76.16868249697062,USD,withdrawal,merchant_19,loc_12,dev_5,192.168.1.93,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,4,1,0,0,1,0,0.0379966658902676,0,0,0.06210387849390625
171,10:15,81.61668894283865,4.5087444633030325,user_27,1328,2023-01-18 19:24:52,68.09763537192086,EUR,withdrawal,merchant_70,loc_8,dev_19,192.168.1.212,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,3,12,0,0,19,0,0.0640705227438193,0,0,0.06210387849390625
48,21:00,81.61668894283865,10.255687038917083,user_27,1329,2023-11-19 09:00:33,81.48222149336785,USD,purchase,merchant_49,loc_27,dev_13,192.168.1.246,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,3,5,0,0,9,0,0.1473377838889769,0,1,0.06210387849390625
154,06:47,81.61668894283865,0.0,user_27,1330,2023-06-19 22:41:10,96.62466681628115,PLN,withdrawal,merchant_43,loc_33,dev_3,192.168.1.240,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,2,5,0,0,22,0,0.07362656819527251,0,0,0.06210387849390625
88,05:03,81.61668894283865,3.4176978108537943,user_27,1331,2023-07-23 18:36:44,76.07809540852679,USD,transfer,merchant_66,loc_37,dev_9,192.168.1.165,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,1,16,0,0,18,0,0.08423788329870792,0,1,0.06210387849390625
208,01:58,81.61668894283865,23.140952481354674,user_27,1332,2023-01-31 18:38:31,86.8976189083591,EUR,transfer,merchant_18,loc_45,dev_12,192.168.1.108,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,1,0,0,0,18,0,0.058119909394736304,0,0,0.06210387849390625
231,15:32,81.61668894283865,16.25263695432781,user_27,1333,2023-10-30 14:49:21,89.93278069188574,USD,purchase,merchant_84,loc_15,dev_9,192.168.1.191,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,6,0,0,0,14,0,0.0838954389453866,0,0,0.06210387849390625
159,18:38,81.61668894283865,0.0,user_27,1334,2023-08-25 13:14:42,67.23417156741533,PLN,transfer,merchant_14,loc_36,dev_11,192.168.1.219,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,3,4,0,0,13,0,0.16044517177304912,0,0,0.06210387849390625
90,20:44,81.61668894283865,6.204850675294947,user_27,1335,2023-03-31 21:59:27,88.7324169070363,EUR,withdrawal,merchant_33,loc_21,dev_17,192.168.1.11,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,4,1,0,0,21,0,0.03414495948636958,0,0,0.06210387849390625
53,01:31,81.61668894283865,0.0,user_27,1336,2023-10-14 20:20:00,94.45483596130649,PLN,transfer,merchant_42,loc_49,dev_17,192.168.1.48,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,2,10,0,0,20,0,0.06509945909338968,0,1,0.06210387849390625
159,22:38,81.61668894283865,0.0,user_27,1337,2023-12-23 00:51:47,97.8300720677434,USD,purchase,merchant_32,loc_37,dev_5,192.168.1.73,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,1,6,0,0,0,0,0.01744586378034805,0,1,0.06210387849390625
165,00:51,81.61668894283865,7.974615593350216,user_27,1338,2023-12-02 16:24:44,76.45519313239727,EUR,transfer,merchant_92,loc_1,dev_1,192.168.1.61,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,0,10,0,0,16,0,0.0709863734431159,0,1,0.06210387849390625
199,21:53,81.61668894283865,0.0,user_27,1339,2023-04-27 22:13:42,107.41506663488103,USD,withdrawal,merchant_16,loc_36,dev_12,192.168.1.43,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,3,8,0,0,22,0,0.08669881883565025,0,0,0.06210387849390625
162,08:30,81.61668894283865,7.2260162594637505,user_27,1340,2023-01-18 19:11:23,86.97966958489152,EUR,withdrawal,merchant_21,loc_46,dev_5,192.168.1.120,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,0,12,0,0,19,0,0.14431034015713468,0,0,0.06210387849390625
114,07:57,81.61668894283865,15.142152782343416,user_27,1341,2023-06-12 20:24:28,79.07719101254163,USD,transfer,merchant_9,loc_7,dev_12,192.168.1.223,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,0,7,0,0,20,0,0.1452143175938355,0,0,0.06210387849390625
164,12:36,81.61668894283865,0.0,user_27,1342,2023-04-10 18:04:53,79.21879636346364,PLN,transfer,merchant_89,loc_29,dev_20,192.168.1.185,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,4,12,0,0,18,0,0.19164460192188026,0,0,0.06210387849390625
52,00:11,81.61668894283865,12.826230659400384,user_27,1343,2023-07-06 07:50:55,63.1061871782257,PLN,purchase,merchant_77,loc_27,dev_6,192.168.1.130,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,0,8,0,0,7,0,0.017791953221748535,0,0,0.06210387849390625
53,09:49,81.61668894283865,11.517073594564216,user_27,1344,2023-01-23 21:57:39,59.5530933759998,USD,purchase,merchant_89,loc_39,dev_10,192.168.1.201,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,1,10,0,0,21,0,0.04153241197112108,0,0,0.06210387849390625
47,15:37,81.61668894283865,7.340418354751552,user_27,1345,2023-10-11 09:37:54,91.58310262040517,PLN,transfer,merchant_17,loc_20,dev_9,192.168.1.29,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,3,10,0,0,9,0,0.03857829143939251,0,0,0.06210387849390625
103,17:30,81.61668894283865,15.900249570904688,user_27,1346,2023-07-11 16:23:39,76.82511072710938,PLN,transfer,merchant_3,loc_3,dev_8,192.168.1.32,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,2,5,0,0,16,0,0.01814004762150705,0,0,0.06210387849390625
110,18:21,81.61668894283865,0.0,user_27,1347,2023-04-08 12:38:46,75.01805884830347,USD,purchase,merchant_17,loc_44,dev_9,192.168.1.107,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,4,3,0,0,12,0,0.01171797857058985,0,1,0.06210387849390625
150,12:31,81.61668894283865,2.0490381430071345,user_27,1348,2023-04-03 06:55:06,84.58947537061891,USD,transfer,merchant_84,loc_14,dev_17,192.168.1.65,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,1,3,0,0,6,0,0.08500196699597967,0,0,0.06210387849390625
124,15:57,81.61668894283865,3.665885019347792,user_27,1349,2023-05-28 01:04:56,82.7454330205749,PLN,purchase,merchant_56,loc_4,dev_19,192.168.1.186,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,1,5,0,0,1,0,0.02858013868431768,0,1,0.06210387849390625
159,14:29,81.61668894283865,0.0,user_27,1350,2023-12-08 03:59:10,67.45286492237146,EUR,purchase,merchant_50,loc_38,dev_6,192.168.1.81,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,5,10,0,0,3,0,0.10386050113382272,0,0,0.06210387849390625
102,13:53,81.61668894283865,9.26914752131857,user_27,1351,2023-05-26 08:53:51,86.464239704068,USD,transfer,merchant_83,loc_18,dev_7,192.168.1.235,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,1,1,0,0,8,0,0.08735357933957821,0,0,0.06210387849390625
92,03:07,81.61668894283865,18.958629993866467,user_27,1352,2023-02-07 13:54:28,97.08994884079911,USD,purchase,merchant_36,loc_13,dev_14,192.168.1.133,0,81.61668894283865,17.25798979689841,17,0.045668778537957866,0.07066349948722364,2,7,0,0,13,0,0.1672536110440689,0,0,0.06210387849390625
